EsCoMG1655.locus.tag	Gene	Product	EnClNCTC9394.NPEQ	KlPnEcl8.NPEQ	KlPnRH201207.NPEQ	CiRoICC168.NPEQ	SaTySL1344.NPEQ	SaTySL3261.NPEQ	SaTyD23580.NPEQ	SaTyA130.NPEQ	SaEnP125109.NPEQ	SaTyTy2.NPEQ	EsCoEC958.NPEQ	EsCoST131.NPEQ	EsCoCS17.NPEQ	EsCoH10407.NPEQ	EsCoBW25113.NPEQ	EsCoMG1655.NPEQ	EnClNCTC9394.locus.tag	KlPnEcl8.locus.tag	KlPnRH201207.locus.tag	CiRoICC168.locus.tag	SaTySL1344.locus.tag	SaTySL3261.locus.tag	SaTyD23580.locus.tag	SaTyA130.locus.tag	SaEnP125109.locus.tag	SaTyTy2.locus.tag	EsCoEC958.locus.tag	EsCoST131.locus.tag	EsCoCS17.locus.tag	EsCoH10407.locus.tag	EsCoBW25113.locus.tag	path_id	path_name
b0116	lpd	dihydrolipoyl dehydrogenase; E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; glycine cleavage system L protein; dihydrolipoamide dehydrogenase	2.55815224399989	1.52334456820764	3.77515353499697	2.79729945261014	2.0508066308921	3.26272097247716	1.73327751459899	2.70760912806476	1.16082904528734	2.68633474083943	3.07896143316368	3.48901877234656	1.48281389478001	1.3578042988204	0.479115185605862	0	ENC_46290	BN373_06101	ERS227112_02458	ROD_01221	SL1344_0154	SL3261_0154	STMMW_01601	STM_MW01601	SEN0158	t0160	EC958_0258	NCTC13441_03865	CS17_00126	ETEC_0112	BW25113_0116	eco00640	Propanoate metabolism 
b0116	lpd	dihydrolipoyl dehydrogenase; E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; glycine cleavage system L protein; dihydrolipoamide dehydrogenase	2.55815224399989	1.52334456820764	3.77515353499697	2.79729945261014	2.0508066308921	3.26272097247716	1.73327751459899	2.70760912806476	1.16082904528734	2.68633474083943	3.07896143316368	3.48901877234656	1.48281389478001	1.3578042988204	0.479115185605862	0	ENC_46290	BN373_06101	ERS227112_02458	ROD_01221	SL1344_0154	SL3261_0154	STMMW_01601	STM_MW01601	SEN0158	t0160	EC958_0258	NCTC13441_03865	CS17_00126	ETEC_0112	BW25113_0116	eco01120	Microbial metabolism in diverse environments 
b0116	lpd	dihydrolipoyl dehydrogenase; E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; glycine cleavage system L protein; dihydrolipoamide dehydrogenase	2.55815224399989	1.52334456820764	3.77515353499697	2.79729945261014	2.0508066308921	3.26272097247716	1.73327751459899	2.70760912806476	1.16082904528734	2.68633474083943	3.07896143316368	3.48901877234656	1.48281389478001	1.3578042988204	0.479115185605862	0	ENC_46290	BN373_06101	ERS227112_02458	ROD_01221	SL1344_0154	SL3261_0154	STMMW_01601	STM_MW01601	SEN0158	t0160	EC958_0258	NCTC13441_03865	CS17_00126	ETEC_0112	BW25113_0116	eco00010	Glycolysis / Gluconeogenesis 
b0116	lpd	dihydrolipoyl dehydrogenase; E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; glycine cleavage system L protein; dihydrolipoamide dehydrogenase	2.55815224399989	1.52334456820764	3.77515353499697	2.79729945261014	2.0508066308921	3.26272097247716	1.73327751459899	2.70760912806476	1.16082904528734	2.68633474083943	3.07896143316368	3.48901877234656	1.48281389478001	1.3578042988204	0.479115185605862	0	ENC_46290	BN373_06101	ERS227112_02458	ROD_01221	SL1344_0154	SL3261_0154	STMMW_01601	STM_MW01601	SEN0158	t0160	EC958_0258	NCTC13441_03865	CS17_00126	ETEC_0112	BW25113_0116	eco00630	Glyoxylate and dicarboxylate metabolism 
b0116	lpd	dihydrolipoyl dehydrogenase; E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; glycine cleavage system L protein; dihydrolipoamide dehydrogenase	2.55815224399989	1.52334456820764	3.77515353499697	2.79729945261014	2.0508066308921	3.26272097247716	1.73327751459899	2.70760912806476	1.16082904528734	2.68633474083943	3.07896143316368	3.48901877234656	1.48281389478001	1.3578042988204	0.479115185605862	0	ENC_46290	BN373_06101	ERS227112_02458	ROD_01221	SL1344_0154	SL3261_0154	STMMW_01601	STM_MW01601	SEN0158	t0160	EC958_0258	NCTC13441_03865	CS17_00126	ETEC_0112	BW25113_0116	eco01100	Metabolic pathways 
b0116	lpd	dihydrolipoyl dehydrogenase; E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; glycine cleavage system L protein; dihydrolipoamide dehydrogenase	2.55815224399989	1.52334456820764	3.77515353499697	2.79729945261014	2.0508066308921	3.26272097247716	1.73327751459899	2.70760912806476	1.16082904528734	2.68633474083943	3.07896143316368	3.48901877234656	1.48281389478001	1.3578042988204	0.479115185605862	0	ENC_46290	BN373_06101	ERS227112_02458	ROD_01221	SL1344_0154	SL3261_0154	STMMW_01601	STM_MW01601	SEN0158	t0160	EC958_0258	NCTC13441_03865	CS17_00126	ETEC_0112	BW25113_0116	eco01130	Biosynthesis of antibiotics 
b0126	can	carbonic anhydrase	-1.01233916320689	-0.100038850930213	-0.33245543201307	2.64648177245229	3.09386743328877	1.56956741859376	2.54223592707488	1.81949774937782	2.28066620292412	2.03185281602532	1.90181849920094	2.58407093418018	2.59098817446965	2.90562357619391	1.07362832106951	7	ENC_46420	BN373_06241	ERS227112_02475	ROD_01381	SL1344_0172	SL3261_0172	STMMW_01771	STM_MW01771	SEN0176	t0176	EC958_0268	NCTC13441_03855	CS17_00136	ETEC_0122	BW25113_0126	eco00910	Nitrogen metabolism 
b0142	folK	2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase	1.49303529485579	2.1696310194142	1.97178249116636	1.67884517194264	2.5412757915423	0.647332563659249	1.43845066277613	1.5860590715953	2.39233947637915	0.735083885477377	1.92668687913881	1.50097204931092	2.67774294032302	2.04362181626557	1.60341967446419	7	ENC_46570	BN373_06321	ERS227112_02483	ROD_01461	SL1344_0184	SL3261_0184	STMMW_01891	STM_MW01891	SEN0188	t0191	EC958_0285	NCTC13441_03838	CS17_00152	ETEC_0138	BW25113_0142	eco01100	Metabolic pathways 
b0142	folK	2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase	1.49303529485579	2.1696310194142	1.97178249116636	1.67884517194264	2.5412757915423	0.647332563659249	1.43845066277613	1.5860590715953	2.39233947637915	0.735083885477377	1.92668687913881	1.50097204931092	2.67774294032302	2.04362181626557	1.60341967446419	7	ENC_46570	BN373_06321	ERS227112_02483	ROD_01461	SL1344_0184	SL3261_0184	STMMW_01891	STM_MW01891	SEN0188	t0191	EC958_0285	NCTC13441_03838	CS17_00152	ETEC_0138	BW25113_0142	eco00790	Folate biosynthesis 
b0154	hemL	glutamate-1-semialdehyde aminotransferase (aminomutase)	1.23208933236044	0.387850719564065	1.9789610884405	2.30936871589263	1.29380508871702	0.0524395565612328	0.879803293948347	2.88842126000108	1.79183017847024	1.44069639227661	2.70035671363594	2.64701130854537	1.69070384507496	2.17670883619212	1.13439589496109	7	ENC_46750	BN373_06601	ERS227112_02510	ROD_01581	SL1344_0203	SL3261_0203	STMMW_02081	STM_MW02081	SEN0207	t0203	EC958_0302	NCTC13441_03822	CS17_00164	ETEC_0150	BW25113_0154	eco01110	Biosynthesis of secondary metabolites 
b0154	hemL	glutamate-1-semialdehyde aminotransferase (aminomutase)	1.23208933236044	0.387850719564065	1.9789610884405	2.30936871589263	1.29380508871702	0.0524395565612328	0.879803293948347	2.88842126000108	1.79183017847024	1.44069639227661	2.70035671363594	2.64701130854537	1.69070384507496	2.17670883619212	1.13439589496109	7	ENC_46750	BN373_06601	ERS227112_02510	ROD_01581	SL1344_0203	SL3261_0203	STMMW_02081	STM_MW02081	SEN0207	t0203	EC958_0302	NCTC13441_03822	CS17_00164	ETEC_0150	BW25113_0154	eco00860	Porphyrin and chlorophyll metabolism 
b0154	hemL	glutamate-1-semialdehyde aminotransferase (aminomutase)	1.23208933236044	0.387850719564065	1.9789610884405	2.30936871589263	1.29380508871702	0.0524395565612328	0.879803293948347	2.88842126000108	1.79183017847024	1.44069639227661	2.70035671363594	2.64701130854537	1.69070384507496	2.17670883619212	1.13439589496109	7	ENC_46750	BN373_06601	ERS227112_02510	ROD_01581	SL1344_0203	SL3261_0203	STMMW_02081	STM_MW02081	SEN0207	t0203	EC958_0302	NCTC13441_03822	CS17_00164	ETEC_0150	BW25113_0154	eco01100	Metabolic pathways 
b0166	dapD	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase	2.63848814479869	3.15714299128882	2.70544993306829	3.07208976358787	3.30270651701555	3.02067314877586	3.53735019532104	2.47688798258676	1.84927437138772	2.1731508742814	2.01630392807451	2.70951651406147	1.77327934438894	2.67873029906092	2.41671027350348	0	ENC_46870	BN373_06701	ERS227112_02520	ROD_01691	SL1344_0214	SL3261_0214	STMMW_02191	STM_MW02191	SEN0219	t0214	EC958_0312	NCTC13441_03812	CS17_00174	ETEC_0161	BW25113_0166	eco01230	Biosynthesis of amino acids 
b0166	dapD	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase	2.63848814479869	3.15714299128882	2.70544993306829	3.07208976358787	3.30270651701555	3.02067314877586	3.53735019532104	2.47688798258676	1.84927437138772	2.1731508742814	2.01630392807451	2.70951651406147	1.77327934438894	2.67873029906092	2.41671027350348	0	ENC_46870	BN373_06701	ERS227112_02520	ROD_01691	SL1344_0214	SL3261_0214	STMMW_02191	STM_MW02191	SEN0219	t0214	EC958_0312	NCTC13441_03812	CS17_00174	ETEC_0161	BW25113_0166	eco01120	Microbial metabolism in diverse environments 
b0166	dapD	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase	2.63848814479869	3.15714299128882	2.70544993306829	3.07208976358787	3.30270651701555	3.02067314877586	3.53735019532104	2.47688798258676	1.84927437138772	2.1731508742814	2.01630392807451	2.70951651406147	1.77327934438894	2.67873029906092	2.41671027350348	0	ENC_46870	BN373_06701	ERS227112_02520	ROD_01691	SL1344_0214	SL3261_0214	STMMW_02191	STM_MW02191	SEN0219	t0214	EC958_0312	NCTC13441_03812	CS17_00174	ETEC_0161	BW25113_0166	eco00300	Lysine biosynthesis 
b0166	dapD	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase	2.63848814479869	3.15714299128882	2.70544993306829	3.07208976358787	3.30270651701555	3.02067314877586	3.53735019532104	2.47688798258676	1.84927437138772	2.1731508742814	2.01630392807451	2.70951651406147	1.77327934438894	2.67873029906092	2.41671027350348	0	ENC_46870	BN373_06701	ERS227112_02520	ROD_01691	SL1344_0214	SL3261_0214	STMMW_02191	STM_MW02191	SEN0219	t0214	EC958_0312	NCTC13441_03812	CS17_00174	ETEC_0161	BW25113_0166	eco01100	Metabolic pathways 
b0176	rseP	inner membrane zinc RIP metalloprotease; RpoE activator, by degrading RseA; cleaved signal peptide endoprotease	1.26564787416817	1.72001692513324	2.62839427082888	0.787578387447462	-0.265869039898464	-0.183261033304197	0.156157779726904	0.0571869117109277	0.334677420165161	3.26487255486693	0.610811828105544	1.75995009315643	0.840334723180719	1.23364718866151	2.96942309269116	7	ENC_46990	BN373_06811	ERS227112_02531	ROD_01791	SL1344_0224	SL3261_0224	STMMW_02291	STM_MW02291	SEN0230	t0224	EC958_0322	NCTC13441_03800	CS17_00186	ETEC_0171	BW25113_0176	eco02024	Quorum sensing 
b0180	fabZ	(3R)-hydroxymyristol acyl carrier protein dehydratase	2.17017757107178	2.41954184006036	2.41660481143335	2.6098571038488	2.49561075279505	2.25817513039641	2.81894897241064	1.2332542649577	2.41045629337996	1.73311516082461	3.05977948633187	2.15025279290552	2.93145997834135	2.56572107272509	1.77820033265285	7	ENC_582added	BN373_06851	ERS227112_02535	ROD_01831	SL1344_0228	SL3261_0228	STMMW_02331	STM_MW02331	SEN0234	t0228	EC958_0326	NCTC13441_03796	CS17_00190	ETEC_0175	BW25113_0180	eco01212	Fatty acid metabolism 
b0180	fabZ	(3R)-hydroxymyristol acyl carrier protein dehydratase	2.17017757107178	2.41954184006036	2.41660481143335	2.6098571038488	2.49561075279505	2.25817513039641	2.81894897241064	1.2332542649577	2.41045629337996	1.73311516082461	3.05977948633187	2.15025279290552	2.93145997834135	2.56572107272509	1.77820033265285	7	ENC_582added	BN373_06851	ERS227112_02535	ROD_01831	SL1344_0228	SL3261_0228	STMMW_02331	STM_MW02331	SEN0234	t0228	EC958_0326	NCTC13441_03796	CS17_00190	ETEC_0175	BW25113_0180	eco00061	Fatty acid biosynthesis 
b0180	fabZ	(3R)-hydroxymyristol acyl carrier protein dehydratase	2.17017757107178	2.41954184006036	2.41660481143335	2.6098571038488	2.49561075279505	2.25817513039641	2.81894897241064	1.2332542649577	2.41045629337996	1.73311516082461	3.05977948633187	2.15025279290552	2.93145997834135	2.56572107272509	1.77820033265285	7	ENC_582added	BN373_06851	ERS227112_02535	ROD_01831	SL1344_0228	SL3261_0228	STMMW_02331	STM_MW02331	SEN0234	t0228	EC958_0326	NCTC13441_03796	CS17_00190	ETEC_0175	BW25113_0180	eco00780	Biotin metabolism 
b0180	fabZ	(3R)-hydroxymyristol acyl carrier protein dehydratase	2.17017757107178	2.41954184006036	2.41660481143335	2.6098571038488	2.49561075279505	2.25817513039641	2.81894897241064	1.2332542649577	2.41045629337996	1.73311516082461	3.05977948633187	2.15025279290552	2.93145997834135	2.56572107272509	1.77820033265285	7	ENC_582added	BN373_06851	ERS227112_02535	ROD_01831	SL1344_0228	SL3261_0228	STMMW_02331	STM_MW02331	SEN0234	t0228	EC958_0326	NCTC13441_03796	CS17_00190	ETEC_0175	BW25113_0180	eco01100	Metabolic pathways 
b0181	lpxA	UDP-N-acetylglucosamine acetyltransferase	2.69749971997054	3.0961063487321	2.76072985670283	2.99843557964594	3.32404109361852	3.18156674250384	2.05974360308398	2.54126925883596	2.78427006960442	2.23200847907055	3.12688977817496	2.58964409351466	1.62048724478148	2.46967975833242	2.3332322964735	7	ENC_583added	BN373_06861	ERS227112_02536	ROD_01841	SL1344_0229	SL3261_0229	STMMW_02341	STM_MW02341	SEN0235	t0229	EC958_0327	NCTC13441_03795	CS17_00191	ETEC_0176	BW25113_0181	eco01100	Metabolic pathways 
b0181	lpxA	UDP-N-acetylglucosamine acetyltransferase	2.69749971997054	3.0961063487321	2.76072985670283	2.99843557964594	3.32404109361852	3.18156674250384	2.05974360308398	2.54126925883596	2.78427006960442	2.23200847907055	3.12688977817496	2.58964409351466	1.62048724478148	2.46967975833242	2.3332322964735	7	ENC_583added	BN373_06861	ERS227112_02536	ROD_01841	SL1344_0229	SL3261_0229	STMMW_02341	STM_MW02341	SEN0235	t0229	EC958_0327	NCTC13441_03795	CS17_00191	ETEC_0176	BW25113_0181	eco00540	Lipopolysaccharide biosynthesis 
b0181	lpxA	UDP-N-acetylglucosamine acetyltransferase	2.69749971997054	3.0961063487321	2.76072985670283	2.99843557964594	3.32404109361852	3.18156674250384	2.05974360308398	2.54126925883596	2.78427006960442	2.23200847907055	3.12688977817496	2.58964409351466	1.62048724478148	2.46967975833242	2.3332322964735	7	ENC_583added	BN373_06861	ERS227112_02536	ROD_01841	SL1344_0229	SL3261_0229	STMMW_02341	STM_MW02341	SEN0235	t0229	EC958_0327	NCTC13441_03795	CS17_00191	ETEC_0176	BW25113_0181	eco01503	Cationic antimicrobial peptide (CAMP) resistance 
b0212	gloB	hydroxyacylglutathione hydrolase	0.763000446030388	0.748320791612682	1.62983676217038	1.39099931016642	0.867876437216123	0.692705378673545	0.895492762868405	1.67795341251055	1.51693278076879	1.4481388430019	0.482636555948365	1.14535587957986	-0.390600134656392	0.609528050832312	0.926511656484364	0	ENC_24820	BN373_07121	ERS227112_02567	ROD_02171	SL1344_0256	SL3261_0256	STMMW_02601	STM_MW02601	SEN0263	t2604	EC958_0355	NCTC13441_03764	CS17_00222	ETEC_0202	BW25113_0212	eco00620	Pyruvate metabolism 
b0215	dnaQ	DNA polymerase III epsilon subunit	2.25803380603894	2.08653830790464	2.88952806842871	3.07049928680895	1.93481773679939	2.54505091428032	2.00884731845355	2.83482707371556	1.13988660431274	2.74988883919959	1.38507357294482	1.65704693846271	1.18390621254711	2.49651741760881	0.98236847411448	0	ENC_24790	BN373_07151	ERS227112_02570	ROD_02201	SL1344_0259	SL3261_0259	STMMW_02631	STM_MW02631	SEN0266	t2601	EC958_0358	NCTC13441_03761	CS17_00225	ETEC_0205	BW25113_0215	eco00230	Purine metabolism 
b0215	dnaQ	DNA polymerase III epsilon subunit	2.25803380603894	2.08653830790464	2.88952806842871	3.07049928680895	1.93481773679939	2.54505091428032	2.00884731845355	2.83482707371556	1.13988660431274	2.74988883919959	1.38507357294482	1.65704693846271	1.18390621254711	2.49651741760881	0.98236847411448	0	ENC_24790	BN373_07151	ERS227112_02570	ROD_02201	SL1344_0259	SL3261_0259	STMMW_02631	STM_MW02631	SEN0266	t2601	EC958_0358	NCTC13441_03761	CS17_00225	ETEC_0205	BW25113_0215	eco03440	Homologous recombination 
b0215	dnaQ	DNA polymerase III epsilon subunit	2.25803380603894	2.08653830790464	2.88952806842871	3.07049928680895	1.93481773679939	2.54505091428032	2.00884731845355	2.83482707371556	1.13988660431274	2.74988883919959	1.38507357294482	1.65704693846271	1.18390621254711	2.49651741760881	0.98236847411448	0	ENC_24790	BN373_07151	ERS227112_02570	ROD_02201	SL1344_0259	SL3261_0259	STMMW_02631	STM_MW02631	SEN0266	t2601	EC958_0358	NCTC13441_03761	CS17_00225	ETEC_0205	BW25113_0215	eco00240	Pyrimidine metabolism 
b0215	dnaQ	DNA polymerase III epsilon subunit	2.25803380603894	2.08653830790464	2.88952806842871	3.07049928680895	1.93481773679939	2.54505091428032	2.00884731845355	2.83482707371556	1.13988660431274	2.74988883919959	1.38507357294482	1.65704693846271	1.18390621254711	2.49651741760881	0.98236847411448	0	ENC_24790	BN373_07151	ERS227112_02570	ROD_02201	SL1344_0259	SL3261_0259	STMMW_02631	STM_MW02631	SEN0266	t2601	EC958_0358	NCTC13441_03761	CS17_00225	ETEC_0205	BW25113_0215	eco03030	DNA replication 
b0215	dnaQ	DNA polymerase III epsilon subunit	2.25803380603894	2.08653830790464	2.88952806842871	3.07049928680895	1.93481773679939	2.54505091428032	2.00884731845355	2.83482707371556	1.13988660431274	2.74988883919959	1.38507357294482	1.65704693846271	1.18390621254711	2.49651741760881	0.98236847411448	0	ENC_24790	BN373_07151	ERS227112_02570	ROD_02201	SL1344_0259	SL3261_0259	STMMW_02631	STM_MW02631	SEN0266	t2601	EC958_0358	NCTC13441_03761	CS17_00225	ETEC_0205	BW25113_0215	eco01100	Metabolic pathways 
b0215	dnaQ	DNA polymerase III epsilon subunit	2.25803380603894	2.08653830790464	2.88952806842871	3.07049928680895	1.93481773679939	2.54505091428032	2.00884731845355	2.83482707371556	1.13988660431274	2.74988883919959	1.38507357294482	1.65704693846271	1.18390621254711	2.49651741760881	0.98236847411448	0	ENC_24790	BN373_07151	ERS227112_02570	ROD_02201	SL1344_0259	SL3261_0259	STMMW_02631	STM_MW02631	SEN0266	t2601	EC958_0358	NCTC13441_03761	CS17_00225	ETEC_0205	BW25113_0215	eco03430	Mismatch repair 
b0222	gmhA	D-sedoheptulose 7-phosphate isomerase	1.2710116981541	2.22778554582929	2.36805924361291	1.75042776413679	1.14982189863545	1.25956671412785	1.41260071188538	1.93326892864748	1.09911797686395	3.05369261742468	2.13421693286728	1.73352102101037	1.56572280319905	0.781127012741106	0.123078485747549	0	ENC_24690	BN373_07201	ERS227112_02576	ROD_02231	SL1344_0306	SL3261_0306	STMMW_03211	STM_MW03211	SEN0293	t2540	EC958_0362	NCTC13441_03756	CS17_00236	ETEC_0247	BW25113_0222	eco00540	Lipopolysaccharide biosynthesis 
b0222	gmhA	D-sedoheptulose 7-phosphate isomerase	1.2710116981541	2.22778554582929	2.36805924361291	1.75042776413679	1.14982189863545	1.25956671412785	1.41260071188538	1.93326892864748	1.09911797686395	3.05369261742468	2.13421693286728	1.73352102101037	1.56572280319905	0.781127012741106	0.123078485747549	0	ENC_24690	BN373_07201	ERS227112_02576	ROD_02231	SL1344_0306	SL3261_0306	STMMW_03211	STM_MW03211	SEN0293	t2540	EC958_0362	NCTC13441_03756	CS17_00236	ETEC_0247	BW25113_0222	eco01100	Metabolic pathways 
b0369	hemB	5-aminolevulinate dehydratase (porphobilinogen synthase)	2.67706999269369	0.515748003375317	2.08439680922861	3.46256982985094	2.61458510023953	3.4987444625627	1.98300442219721	2.57356106651585	3.70151862942798	1.75798590749371	3.73286473028194	2.4134548689438	3.70004287420819	2.21269197568868	2.69857858031981	7	ENC_23910	BN373_08041	ERS227112_02666	ROD_04141	SL1344_0367	SL3261_0367	STMMW_04421	STM_MW04421	SEN0355	t2492	EC958_0508	NCTC13441_03606	CS17_00405	ETEC_0423	BW25113_0369	eco01100	Metabolic pathways 
b0369	hemB	5-aminolevulinate dehydratase (porphobilinogen synthase)	2.67706999269369	0.515748003375317	2.08439680922861	3.46256982985094	2.61458510023953	3.4987444625627	1.98300442219721	2.57356106651585	3.70151862942798	1.75798590749371	3.73286473028194	2.4134548689438	3.70004287420819	2.21269197568868	2.69857858031981	7	ENC_23910	BN373_08041	ERS227112_02666	ROD_04141	SL1344_0367	SL3261_0367	STMMW_04421	STM_MW04421	SEN0355	t2492	EC958_0508	NCTC13441_03606	CS17_00405	ETEC_0423	BW25113_0369	eco01110	Biosynthesis of secondary metabolites 
b0369	hemB	5-aminolevulinate dehydratase (porphobilinogen synthase)	2.67706999269369	0.515748003375317	2.08439680922861	3.46256982985094	2.61458510023953	3.4987444625627	1.98300442219721	2.57356106651585	3.70151862942798	1.75798590749371	3.73286473028194	2.4134548689438	3.70004287420819	2.21269197568868	2.69857858031981	7	ENC_23910	BN373_08041	ERS227112_02666	ROD_04141	SL1344_0367	SL3261_0367	STMMW_04421	STM_MW04421	SEN0355	t2492	EC958_0508	NCTC13441_03606	CS17_00405	ETEC_0423	BW25113_0369	eco00860	Porphyrin and chlorophyll metabolism 
b0415	ribE	riboflavin synthase beta chain	2.3207746546249	2.23268889926353	2.01038683509791	2.25171779104726	2.60317900019274	1.92891846845884	2.50078197214515	1.41214744447837	3.39773390799132	1.34919808541207	1.55821712596571	2.2281911885163	1.49961616541855	2.57663994839631	1.68017234005751	7	ENC_23440	BN373_08561	ERS227112_02718	ROD_04641	SL1344_0411	SL3261_0411	STMMW_04871	STM_MW04871	SEN0399	t2446	EC958_0553	NCTC13441_03564	CS17_00445	ETEC_0468	BW25113_0415	eco01110	Biosynthesis of secondary metabolites 
b0415	ribE	riboflavin synthase beta chain	2.3207746546249	2.23268889926353	2.01038683509791	2.25171779104726	2.60317900019274	1.92891846845884	2.50078197214515	1.41214744447837	3.39773390799132	1.34919808541207	1.55821712596571	2.2281911885163	1.49961616541855	2.57663994839631	1.68017234005751	7	ENC_23440	BN373_08561	ERS227112_02718	ROD_04641	SL1344_0411	SL3261_0411	STMMW_04871	STM_MW04871	SEN0399	t2446	EC958_0553	NCTC13441_03564	CS17_00445	ETEC_0468	BW25113_0415	eco01100	Metabolic pathways 
